tiempo,u
0.008978978978978978,1.0
0.008993993993993993,1.0
0.009009009009009009,1.0
0.009024024024024024,1.0
0.009039039039039038,1.0
0.009054054054054054,1.0
0.009069069069069069,1.0
0.009084084084084084,1.0
0.009099099099099098,1.0
0.009114114114114114,1.0
0.009129129129129129,1.0
0.009144144144144144,1.0
0.009159159159159158,1.0
0.009174174174174174,1.0
0.009189189189189189,1.0
0.009204204204204204,1.0
0.009219219219219218,1.0
0.009234234234234234,1.0
0.009249249249249249,1.0
0.009264264264264264,1.0
0.00927927927927928,1.0
0.009294294294294294,1.0
0.009309309309309309,1.0
0.009324324324324324,1.0
0.00933933933933934,1.0
0.009354354354354354,1.0
0.009369369369369369,1.0
0.009384384384384385,1.0
0.0093993993993994,1.0
0.009414414414414414,1.0
0.009429429429429429,1.0
0.009444444444444445,1.0
0.00945945945945946,1.0
0.009474474474474474,1.0
0.009489489489489489,1.0
0.009504504504504505,1.0
0.00951951951951952,1.0
0.009534534534534534,1.0
0.00954954954954955,1.0
0.009564564564564565,1.0
0.00957957957957958,1.0
0.009594594594594594,1.0
0.00960960960960961,1.0
0.009624624624624625,1.0
0.00963963963963964,1.0
0.009654654654654654,1.0
0.00966966966966967,1.0
0.009684684684684685,1.0
0.0096996996996997,1.0
0.009714714714714714,1.0
0.00972972972972973,1.0
0.009744744744744745,1.0
0.00975975975975976,1.0
0.009774774774774774,1.0
0.00978978978978979,1.0
0.009804804804804805,1.0
0.00981981981981982,1.0
0.009834834834834834,1.0
0.00984984984984985,1.0
0.009864864864864865,1.0
0.00987987987987988,1.0
0.009894894894894894,1.0
0.00990990990990991,1.0
0.009924924924924925,1.0
0.00993993993993994,1.0
0.009954954954954954,1.0
0.00996996996996997,1.0
0.009984984984984985,1.0
0.01,0.5
0.010015015015015016,0.5
0.01003003003003003,0.5
0.010045045045045045,0.5
0.01006006006006006,0.5
0.010075075075075076,0.5
0.01009009009009009,0.5
0.010105105105105105,0.5
0.01012012012012012,0.5
0.010135135135135136,0.5
0.01015015015015015,0.5
0.010165165165165165,0.5
0.01018018018018018,0.5
0.010195195195195196,0.5
0.01021021021021021,0.5
0.010225225225225225,0.5
0.01024024024024024,0.5
0.010255255255255256,0.5
0.01027027027027027,0.5
0.010285285285285285,0.5
0.0103003003003003,0.5
0.010315315315315316,0.5
0.01033033033033033,0.5
0.010345345345345345,0.5
0.01036036036036036,0.5
0.010375375375375376,0.5
0.01039039039039039,0.5
0.010405405405405405,0.5
0.01042042042042042,0.5
0.010435435435435436,0.5
0.01045045045045045,0.5
0.010465465465465465,0.5
0.01048048048048048,0.5
0.010495495495495496,0.5
0.01051051051051051,0.5
0.010525525525525525,0.5
0.01054054054054054,0.5
0.010555555555555556,0.5
0.01057057057057057,0.5
0.010585585585585585,0.5
0.0106006006006006,0.5
0.010615615615615616,0.5
0.01063063063063063,0.5
0.010645645645645645,0.5
0.01066066066066066,0.5
0.010675675675675676,0.5
0.01069069069069069,0.5
0.010705705705705705,0.5
0.01072072072072072,0.5
0.010735735735735736,0.5
0.01075075075075075,0.5
0.010765765765765765,0.5
0.01078078078078078,0.5
0.010795795795795796,0.5
0.010810810810810811,0.5
0.010825825825825825,0.5
0.01084084084084084,0.5
0.010855855855855856,0.5
0.010870870870870871,0.5
0.010885885885885885,0.5
0.0109009009009009,0.5
0.010915915915915916,0.5
0.010930930930930931,0.5
0.010945945945945945,0.5
0.01096096096096096,0.5
0.010975975975975976,0.5
0.010990990990990991,0.5
0.011006006006006005,0.5
0.01102102102102102,0.5
0.011036036036036036,0.5
0.011051051051051052,0.5
0.011066066066066065,0.5
0.01108108108108108,0.5
0.011096096096096096,0.5
0.011111111111111112,0.5
0.011126126126126125,0.5
0.01114114114114114,0.5
0.011156156156156156,0.5
0.011171171171171172,0.5
0.011186186186186185,0.5
0.0112012012012012,0.5
0.011216216216216216,0.5
0.011231231231231232,0.5
0.011246246246246245,0.5
0.01126126126126126,0.5
0.011276276276276276,0.5
0.011291291291291292,0.5
0.011306306306306305,0.5
0.01132132132132132,0.5
0.011336336336336336,0.5
0.011351351351351352,0.5
0.011366366366366365,0.5
0.01138138138138138,0.5
0.011396396396396396,0.5
0.011411411411411412,0.5
0.011426426426426425,0.5
0.01144144144144144,0.5
0.011456456456456456,0.5
0.011471471471471472,0.5
0.011486486486486485,0.5
0.0115015015015015,0.5
0.011516516516516516,0.5
0.011531531531531532,0.5
0.011546546546546547,0.5
0.01156156156156156,0.5
0.011576576576576576,0.5
0.011591591591591592,0.5
0.011606606606606607,0.5
0.011621621621621621,0.5
0.011636636636636636,0.5
0.011651651651651652,0.5
0.011666666666666667,0.5
0.011681681681681681,0.5
0.011696696696696696,0.5
0.011711711711711712,0.5
0.011726726726726727,0.5
0.011741741741741741,0.5
0.011756756756756756,0.5
0.011771771771771772,0.5
0.011786786786786787,0.5
0.011801801801801801,0.5
0.011816816816816816,0.5
0.011831831831831832,0.5
0.011846846846846847,0.5
0.011861861861861861,0.5
0.011876876876876876,0.5
0.011891891891891892,0.5
0.011906906906906907,0.5
0.011921921921921921,0.5
0.011936936936936936,0.5
0.011951951951951952,0.5
0.011966966966966967,0.5
0.011981981981981981,0.5
0.011996996996996996,0.5
0.012012012012012012,0.5
0.012027027027027027,0.5
0.012042042042042041,0.5
0.012057057057057056,0.5
0.012072072072072072,0.5
0.012087087087087087,0.5
0.012102102102102101,0.5
0.012117117117117117,0.5
0.012132132132132132,0.5
0.012147147147147147,0.5
0.012162162162162161,0.5
0.012177177177177177,0.5
0.012192192192192192,0.5
0.012207207207207207,0.5
0.012222222222222221,0.5
0.012237237237237237,0.5
0.012252252252252252,0.5
0.012267267267267267,0.5
0.012282282282282281,0.5
0.012297297297297297,0.5
0.012312312312312312,0.5
0.012327327327327327,0.5
0.012342342342342343,0.5
0.012357357357357357,0.5
0.012372372372372372,0.5
0.012387387387387387,0.5
0.012402402402402403,0.5
0.012417417417417417,0.5
0.012432432432432432,0.5
0.012447447447447448,0.5
0.012462462462462463,0.5
0.012477477477477477,0.5
0.012492492492492492,0.5
0.012507507507507508,0.5
0.012522522522522523,0.5
0.012537537537537537,0.5
0.012552552552552552,0.5
0.012567567567567568,0.5
0.012582582582582583,0.5
0.012597597597597597,0.5
0.012612612612612612,0.5
0.012627627627627628,0.5
0.012642642642642643,0.5
0.012657657657657657,0.5
0.012672672672672672,0.5
0.012687687687687688,0.5
0.012702702702702703,0.5
0.012717717717717717,0.5
0.012732732732732732,0.5
0.012747747747747748,0.5
0.012762762762762763,0.5
0.012777777777777777,0.5
0.012792792792792792,0.5
0.012807807807807808,0.5
0.012822822822822823,0.5
0.012837837837837837,0.5
0.012852852852852852,0.5
0.012867867867867868,0.5
0.012882882882882883,0.5
0.012897897897897897,0.5
0.012912912912912912,0.5
0.012927927927927928,0.5
0.012942942942942943,0.5
0.012957957957957957,0.5
0.012972972972972972,0.5
0.012987987987987988,0.5
0.013003003003003003,0.5
0.013018018018018017,0.5
0.013033033033033032,0.5
0.013048048048048048,0.5
0.013063063063063063,0.5
0.013078078078078079,0.5
0.013093093093093092,0.5
0.013108108108108108,0.5
0.013123123123123123,0.5
0.013138138138138139,0.5
0.013153153153153152,0.5
0.013168168168168168,0.5
0.013183183183183183,0.5
0.013198198198198199,0.5
0.013213213213213212,0.5
0.013228228228228228,0.5
0.013243243243243243,0.5
0.013258258258258259,0.5
0.013273273273273272,0.5
0.013288288288288288,0.5
0.013303303303303303,0.5
0.013318318318318319,0.5
0.013333333333333332,0.5
0.013348348348348348,0.5
0.013363363363363363,0.5
0.013378378378378379,0.5
0.013393393393393392,0.5
0.013408408408408408,0.5
0.013423423423423423,0.5
0.013438438438438439,0.5
0.013453453453453453,0.5
0.013468468468468468,0.5
0.013483483483483483,0.5
0.013498498498498499,0.5
0.013513513513513513,0.5
0.013528528528528528,0.5
0.013543543543543543,0.5
0.013558558558558559,0.5
0.013573573573573573,0.5
0.013588588588588588,0.5
0.013603603603603603,0.5
0.013618618618618619,0.5
0.013633633633633633,0.5
0.013648648648648648,0.5
0.013663663663663663,0.5
0.013678678678678679,0.5
0.013693693693693693,0.5
0.013708708708708708,0.5
0.013723723723723723,0.5
0.013738738738738739,0.5
0.013753753753753753,0.5
0.013768768768768768,0.5
0.013783783783783784,0.5
0.013798798798798799,0.5
0.013813813813813813,0.5
0.013828828828828828,0.5
0.013843843843843844,0.5
0.013858858858858859,0.5
0.013873873873873874,0.5
0.013888888888888888,0.5
0.013903903903903904,0.5
0.013918918918918919,0.5
0.013933933933933934,0.5
0.013948948948948948,0.5
0.013963963963963964,0.5
0.013978978978978979,0.5
0.013993993993993994,0.5
0.014009009009009008,0.5
0.014024024024024024,0.5
0.014039039039039039,0.5
0.014054054054054054,0.5
0.014069069069069068,0.5
0.014084084084084084,0.5
0.014099099099099099,0.5
0.014114114114114115,0.5
0.014129129129129128,0.5
0.014144144144144144,0.5
0.014159159159159159,0.5
0.014174174174174175,0.5
0.014189189189189188,0.5
0.014204204204204204,0.5
0.014219219219219219,0.5
0.014234234234234235,0.5
0.014249249249249248,0.5
0.014264264264264264,0.5
0.01427927927927928,0.5
0.014294294294294295,0.5
0.014309309309309308,0.5
0.014324324324324324,0.5
0.01433933933933934,0.5
0.014354354354354355,0.5
0.014369369369369368,0.5
0.014384384384384384,0.5
0.0143993993993994,0.5
0.014414414414414415,0.5
0.014429429429429428,0.5
0.014444444444444444,0.5
0.01445945945945946,0.5
0.014474474474474475,0.5
0.014489489489489488,0.5
0.014504504504504504,0.5
0.01451951951951952,0.5
0.014534534534534535,0.5
0.014549549549549548,0.5
0.014564564564564564,0.5
0.01457957957957958,0.5
0.014594594594594595,0.5
0.01460960960960961,0.5
0.014624624624624624,0.5
0.01463963963963964,0.5
0.014654654654654655,0.5
0.01466966966966967,0.5
0.014684684684684684,0.5
0.0146996996996997,0.5
0.014714714714714715,0.5
0.01472972972972973,0.5
0.014744744744744744,0.5
0.01475975975975976,0.5
0.014774774774774775,0.5
0.01478978978978979,0.5
0.014804804804804804,0.5
0.01481981981981982,0.5
0.014834834834834835,0.5
0.01484984984984985,0.5
0.014864864864864864,0.5
0.01487987987987988,0.5
0.014894894894894895,0.5
0.01490990990990991,0.5
0.014924924924924924,0.5
0.01493993993993994,0.5
0.014954954954954955,0.5
0.01496996996996997,0.5
0.014984984984984984,0.5
0.015,0.5
